table_name,column_name,data_type,notnull,default_value,primary_key
NL_WH,MaeSibaBabaCD,TEXT,0,,0
NL_WH,MaeDirtBabaCD,TEXT,0,,0
NL_YS,RecordSpec,TEXT,0,,0
NL_YS,DataKubun,TEXT,0,,0
NL_YS,MakeDate,TEXT,0,,0
NL_YS,Year,INTEGER,0,,1
NL_YS,MonthDay,INTEGER,0,,2
NL_YS,JyoCD,TEXT,0,,3
NL_YS,Kaiji,INTEGER,0,,4
NL_YS,Nichiji,INTEGER,0,,5
NL_YS,YoubiCD,TEXT,0,,0
NL_YS,Jyusyo1TokuNum,INTEGER,0,,0
NL_YS,Jyusyo1Hondai,TEXT,0,,0
NL_YS,Jyusyo1Ryakusyo10,TEXT,0,,0
NL_YS,Jyusyo1Ryakusyo6,TEXT,0,,0
NL_YS,Jyusyo1Ryakusyo3,TEXT,0,,0
NL_YS,Jyusyo1Nkai,INTEGER,0,,0
NL_YS,Jyusyo1GradeCD,TEXT,0,,0
NL_YS,Jyusyo1SyubetuCD,TEXT,0,,0
NL_YS,Jyusyo1KigoCD,TEXT,0,,0
NL_YS,Jyusyo1JyuryoCD,TEXT,0,,0
NL_YS,Jyusyo1Kyori,INTEGER,0,,0
NL_YS,Jyusyo1TrackCD,TEXT,0,,0
NL_YS,RecordDelimiter,TEXT,0,,0
RT_AV,RecordSpec,TEXT,0,,0
RT_AV,DataKubun,TEXT,0,,0
RT_AV,KettoNum,TEXT,0,,1
RT_AV,SaleHostName,TEXT,0,,2
RT_AV,SaleName,TEXT,0,,3
RT_AV,Price,BIGINT,0,,0
RT_AV,RecordDelimiter,TEXT,0,,0
RT_CC,RecordSpec,TEXT,0,,0
RT_CC,DataKubun,TEXT,0,,0
RT_CC,MakeDate,TEXT,0,,0
RT_CC,Year,INTEGER,0,,1
RT_CC,MonthDay,INTEGER,0,,2
RT_CC,JyoCD,TEXT,0,,3
RT_CC,Kaiji,INTEGER,0,,4
RT_CC,Nichiji,INTEGER,0,,5
RT_CC,RaceNum,INTEGER,0,,6
RT_CC,HappyoTime,TEXT,0,,0
RT_CC,AtoKyori,INTEGER,0,,0
RT_CC,AtoTruckCD,TEXT,0,,0
RT_CC,MaeKyori,INTEGER,0,,0
RT_CC,MaeTruckCD,TEXT,0,,0
RT_CC,JiyuCD,TEXT,0,,0
RT_DM,RecordSpec,TEXT,0,,0
RT_DM,DataKubun,TEXT,0,,0
RT_DM,MakeDate,TEXT,0,,0
RT_DM,Year,INTEGER,0,,1
RT_DM,MonthDay,INTEGER,0,,2
RT_DM,JyoCD,TEXT,0,,3
RT_DM,Kaiji,INTEGER,0,,4
RT_DM,Nichiji,INTEGER,0,,5
RT_DM,RaceNum,INTEGER,0,,6
RT_DM,MakeHM,TEXT,0,,0
RT_DM,Umaban,INTEGER,0,,7
RT_DM,DMTime,TEXT,0,,0
RT_DM,DMGosaP,TEXT,0,,0
RT_DM,DMGosaM,TEXT,0,,0
RT_DM,RecordDelimiter,TEXT,0,,0
RT_H1,RecordSpec,TEXT,0,,0
RT_H1,DataKubun,TEXT,0,,0
RT_H1,MakeDate,TEXT,0,,0
RT_H1,Year,INTEGER,0,,1
RT_H1,MonthDay,INTEGER,0,,2
RT_H1,JyoCD,TEXT,0,,3
RT_H1,Kaiji,INTEGER,0,,4
RT_H1,Nichiji,INTEGER,0,,5
RT_H1,RaceNum,INTEGER,0,,6
RT_H1,TorokuTosu,INTEGER,0,,0
RT_H1,SyussoTosu,INTEGER,0,,0
RT_H1,HatubaiFlag1,TEXT,0,,0
RT_H1,HatubaiFlag2,TEXT,0,,0
RT_H1,HatubaiFlag3,TEXT,0,,0
RT_H1,HatubaiFlag4,TEXT,0,,0
RT_H1,HatubaiFlag5,TEXT,0,,0
RT_H1,HatubaiFlag6,TEXT,0,,0
RT_H1,HatubaiFlag7,TEXT,0,,0
RT_H1,FukuChakuBaraiKey,TEXT,0,,0
RT_H1,HenkanUma,TEXT,0,,0
RT_H1,HenkanWaku,TEXT,0,,0
RT_H1,HenkanDoWaku,TEXT,0,,0
RT_H1,BetType,TEXT,0,,7
RT_H1,Kumi,TEXT,0,,8
RT_H1,Hyo,BIGINT,0,,0
RT_H1,Ninki,INTEGER,0,,0
RT_H1,TanHyoTotal,BIGINT,0,,0
RT_H1,FukuHyoTotal,BIGINT,0,,0
RT_H1,WakuHyoTotal,BIGINT,0,,0
RT_H1,UmarenHyoTotal,BIGINT,0,,0
RT_H1,WideHyoTotal,BIGINT,0,,0
RT_H1,UmatanHyoTotal,BIGINT,0,,0
RT_H1,SanrenfukuHyoTotal,BIGINT,0,,0
RT_H1,TanHenkanHyoTotal,BIGINT,0,,0
RT_H1,FukuHenkanHyoTotal,BIGINT,0,,0
RT_H1,WakuHenkanHyoTotal,BIGINT,0,,0
RT_H1,UmarenHenkanHyoTotal,BIGINT,0,,0
RT_H1,WideHenkanHyoTotal,BIGINT,0,,0
RT_H1,UmatanHenkanHyoTotal,BIGINT,0,,0
RT_H1,SanrenfukuHenkanHyoTotal,BIGINT,0,,0
RT_H6,RecordSpec,TEXT,0,,0
RT_H6,DataKubun,TEXT,0,,0
RT_H6,MakeDate,TEXT,0,,0
RT_H6,Year,INTEGER,0,,1
RT_H6,MonthDay,INTEGER,0,,2
RT_H6,JyoCD,TEXT,0,,3
RT_H6,Kaiji,INTEGER,0,,4
RT_H6,Nichiji,INTEGER,0,,5
RT_H6,RaceNum,INTEGER,0,,6
RT_H6,TorokuTosu,INTEGER,0,,0
RT_H6,SyussoTosu,INTEGER,0,,0
RT_H6,HatubaiFlag,TEXT,0,,0
RT_H6,HenkanUma,TEXT,0,,0
RT_H6,SanrentanKumi,TEXT,0,,7
RT_H6,SanrentanHyo,BIGINT,0,,0
RT_H6,SanrentanNinki,INTEGER,0,,0
RT_H6,SanrentanHyoTotal,BIGINT,0,,0
RT_H6,SanrentanHenkanHyoTotal,BIGINT,0,,0
RT_H6,RecordDelimiter,TEXT,0,,0
RT_HR,RecordSpec,TEXT,0,,0
RT_HR,DataKubun,TEXT,0,,0
RT_HR,MakeDate,TEXT,0,,0
RT_HR,Year,INTEGER,0,,1
RT_HR,MonthDay,INTEGER,0,,2
RT_HR,JyoCD,TEXT,0,,3
RT_HR,Kaiji,INTEGER,0,,4
RT_HR,Nichiji,INTEGER,0,,5
RT_HR,RaceNum,INTEGER,0,,6
RT_HR,TorokuTosu,INTEGER,0,,0
RT_HR,SyussoTosu,INTEGER,0,,0
RT_HR,FuseirituFlag1,INTEGER,0,,0
RT_HR,FuseirituFlag2,INTEGER,0,,0
RT_HR,FuseirituFlag3,INTEGER,0,,0
RT_HR,FuseirituFlag4,INTEGER,0,,0
RT_HR,FuseirituFlag5,INTEGER,0,,0
RT_HR,FuseirituFlag6,INTEGER,0,,0
RT_HR,FuseirituFlag7,INTEGER,0,,0
RT_HR,FuseirituFlag8,INTEGER,0,,0
RT_HR,FuseirituFlag9,INTEGER,0,,0
RT_HR,TokubaraiFlag1,INTEGER,0,,0
RT_HR,TokubaraiFlag2,INTEGER,0,,0
RT_HR,TokubaraiFlag3,INTEGER,0,,0
RT_HR,TokubaraiFlag4,INTEGER,0,,0
RT_HR,TokubaraiFlag5,INTEGER,0,,0
RT_HR,TokubaraiFlag6,INTEGER,0,,0
RT_HR,TokubaraiFlag7,INTEGER,0,,0
RT_HR,TokubaraiFlag8,INTEGER,0,,0
RT_HR,TokubaraiFlag9,INTEGER,0,,0
RT_HR,HenkanFlag1,INTEGER,0,,0
RT_HR,HenkanFlag2,INTEGER,0,,0
RT_HR,HenkanFlag3,INTEGER,0,,0
RT_HR,HenkanFlag4,INTEGER,0,,0
RT_HR,HenkanFlag5,INTEGER,0,,0
RT_HR,HenkanFlag6,INTEGER,0,,0
RT_HR,HenkanFlag7,INTEGER,0,,0
RT_HR,HenkanFlag8,INTEGER,0,,0
RT_HR,HenkanFlag9,INTEGER,0,,0
RT_HR,HenkanUma1,TEXT,0,,0
RT_HR,HenkanUma2,TEXT,0,,0
RT_HR,HenkanUma3,TEXT,0,,0
RT_HR,HenkanUma4,TEXT,0,,0
RT_HR,HenkanUma5,TEXT,0,,0
RT_HR,HenkanUma6,TEXT,0,,0
RT_HR,HenkanUma7,TEXT,0,,0
RT_HR,HenkanUma8,TEXT,0,,0
RT_HR,HenkanUma9,TEXT,0,,0
RT_HR,HenkanUma10,TEXT,0,,0
RT_HR,HenkanUma11,TEXT,0,,0
RT_HR,HenkanUma12,TEXT,0,,0
RT_HR,HenkanUma13,TEXT,0,,0
RT_HR,HenkanUma14,TEXT,0,,0
RT_HR,HenkanUma15,TEXT,0,,0
RT_HR,HenkanUma16,TEXT,0,,0
RT_HR,HenkanUma17,TEXT,0,,0
RT_HR,HenkanUma18,TEXT,0,,0
RT_HR,HenkanUma19,TEXT,0,,0
RT_HR,HenkanUma20,TEXT,0,,0
RT_HR,HenkanUma21,TEXT,0,,0
RT_HR,HenkanUma22,TEXT,0,,0
RT_HR,HenkanUma23,TEXT,0,,0
RT_HR,HenkanUma24,TEXT,0,,0
RT_HR,HenkanUma25,TEXT,0,,0
RT_HR,HenkanUma26,TEXT,0,,0
RT_HR,HenkanUma27,TEXT,0,,0
RT_HR,HenkanUma28,TEXT,0,,0
RT_HR,HenkanWaku1,TEXT,0,,0
RT_HR,HenkanWaku2,TEXT,0,,0
RT_HR,HenkanWaku3,TEXT,0,,0
RT_HR,HenkanWaku4,TEXT,0,,0
RT_HR,HenkanWaku5,TEXT,0,,0
RT_HR,HenkanWaku6,TEXT,0,,0
RT_HR,HenkanWaku7,TEXT,0,,0
RT_HR,HenkanWaku8,TEXT,0,,0
RT_HR,HenkanDoWaku1,TEXT,0,,0
RT_HR,HenkanDoWaku2,TEXT,0,,0
RT_HR,HenkanDoWaku3,TEXT,0,,0
RT_HR,HenkanDoWaku4,TEXT,0,,0
RT_HR,HenkanDoWaku5,TEXT,0,,0
RT_HR,HenkanDoWaku6,TEXT,0,,0
RT_HR,HenkanDoWaku7,TEXT,0,,0
RT_HR,HenkanDoWaku8,TEXT,0,,0
RT_HR,TanUmaban,TEXT,0,,0
RT_HR,TanPay,BIGINT,0,,0
RT_HR,TanNinki,INTEGER,0,,0
RT_HR,FukuUmaban,TEXT,0,,0
RT_HR,FukuPay,BIGINT,0,,0
RT_HR,FukuNinki,INTEGER,0,,0
RT_HR,WakuKumi,TEXT,0,,0
RT_HR,WakuPay,BIGINT,0,,0
RT_HR,WakuNinki,INTEGER,0,,0
RT_HR,UmarenKumi,TEXT,0,,0
RT_HR,UmarenPay,BIGINT,0,,0
RT_HR,UmarenNinki,INTEGER,0,,0
RT_HR,WideKumi,TEXT,0,,0
RT_HR,WidePay,BIGINT,0,,0
RT_HR,WideNinki,INTEGER,0,,0
RT_HR,Yobi1,TEXT,0,,0
RT_HR,Yobi2,TEXT,0,,0
RT_HR,Yobi3,TEXT,0,,0
RT_HR,UmatanKumi,TEXT,0,,0
RT_HR,UmatanPay,BIGINT,0,,0
RT_HR,UmatanNinki,INTEGER,0,,0
RT_HR,SanrenfukuKumi,TEXT,0,,0
RT_HR,SanrenfukuPay,BIGINT,0,,0
RT_HR,SanrenfukuNinki,INTEGER,0,,0
RT_HR,SanrentanKumi,TEXT,0,,0
RT_HR,SanrentanPay,BIGINT,0,,0
RT_HR,SanrentanNinki,INTEGER,0,,0
RT_HR,RecordDelimiter,TEXT,0,,0
RT_JC,RecordSpec,TEXT,0,,0
RT_JC,DataKubun,TEXT,0,,0
RT_JC,MakeDate,TEXT,0,,0
RT_JC,Year,INTEGER,0,,1
RT_JC,MonthDay,INTEGER,0,,2
RT_JC,JyoCD,TEXT,0,,3
RT_JC,Kaiji,INTEGER,0,,4
RT_JC,Nichiji,INTEGER,0,,5
RT_JC,RaceNum,INTEGER,0,,6
RT_JC,HappyoTime,TEXT,0,,0
RT_JC,Umaban,INTEGER,0,,7
RT_JC,Bamei,TEXT,0,,0
RT_JC,AtoFutan,REAL,0,,0
RT_JC,AtoKisyuCode,TEXT,0,,0
RT_JC,AtoKisyuName,TEXT,0,,0
RT_JC,AtoMinaraiCD,TEXT,0,,0
RT_JC,MaeFutan,REAL,0,,0
RT_JC,MaeKisyuCode,TEXT,0,,0
RT_JC,MaeKisyuName,TEXT,0,,0
RT_JC,MaeMinaraiCD,TEXT,0,,0
RT_O1,RecordSpec,TEXT,0,,0
RT_O1,DataKubun,TEXT,0,,0
RT_O1,MakeDate,TEXT,0,,0
RT_O1,Year,INTEGER,0,,1
RT_O1,MonthDay,INTEGER,0,,2
RT_O1,JyoCD,TEXT,0,,3
RT_O1,Kaiji,INTEGER,0,,4
RT_O1,Nichiji,INTEGER,0,,5
RT_O1,RaceNum,INTEGER,0,,6
RT_O1,HassoTime,TEXT,0,,0
RT_O1,TorokuTosu,INTEGER,0,,0
RT_O1,SyussoTosu,INTEGER,0,,0
RT_O1,TanFlag,TEXT,0,,0
RT_O1,FukuFlag,TEXT,0,,0
RT_O1,WakurenFlag,TEXT,0,,0
RT_O1,FukuChakubaraiKey,TEXT,0,,0
RT_O1,Umaban,INTEGER,0,,7
RT_O1,TanOdds,REAL,0,,0
RT_O1,TanNinki,INTEGER,0,,0
RT_O1,FukuUmaban,INTEGER,0,,0
RT_O1,FukuOddsLow,REAL,0,,0
RT_O1,FukuOddsHigh,REAL,0,,0
RT_O1,FukuNinki,INTEGER,0,,0
RT_O1,Kumi,TEXT,0,,0
RT_O1,WakurenOdds,REAL,0,,0
RT_O1,WakurenNinki,INTEGER,0,,0
RT_O1,TanVote,BIGINT,0,,0
RT_O1,FukuVote,BIGINT,0,,0
RT_O1,WakurenVote,BIGINT,0,,0
RT_O2,RecordSpec,TEXT,0,,0
RT_O2,DataKubun,TEXT,0,,0
RT_O2,MakeDate,TEXT,0,,0
RT_O2,Year,INTEGER,0,,1
RT_O2,MonthDay,INTEGER,0,,2
RT_O2,JyoCD,TEXT,0,,3
RT_O2,Kaiji,INTEGER,0,,4
RT_O2,Nichiji,INTEGER,0,,5
RT_O2,RaceNum,INTEGER,0,,6
RT_O2,HassoTime,TEXT,0,,0
RT_O2,TorokuTosu,INTEGER,0,,0
RT_O2,SyussoTosu,INTEGER,0,,0
RT_O2,UmarenFlag,TEXT,0,,0
RT_O2,Kumi,TEXT,0,,7
RT_O2,Odds,REAL,0,,0
RT_O2,Ninki,INTEGER,0,,0
RT_O2,Vote,BIGINT,0,,0
RT_O3,RecordSpec,TEXT,0,,0
RT_O3,DataKubun,TEXT,0,,0
RT_O3,MakeDate,TEXT,0,,0
RT_O3,Year,INTEGER,0,,1
RT_O3,MonthDay,INTEGER,0,,2
RT_O3,JyoCD,TEXT,0,,3
RT_O3,Kaiji,INTEGER,0,,4
RT_O3,Nichiji,INTEGER,0,,5
RT_O3,RaceNum,INTEGER,0,,6
RT_O3,HassoTime,TEXT,0,,0
RT_O3,TorokuTosu,INTEGER,0,,0
RT_O3,SyussoTosu,INTEGER,0,,0
RT_O3,WideFlag,TEXT,0,,0
RT_O3,Kumi,TEXT,0,,7
RT_O3,OddsLow,REAL,0,,0
RT_O3,OddsHigh,REAL,0,,0
RT_O3,Ninki,INTEGER,0,,0
RT_O3,Vote,BIGINT,0,,0
RT_O4,RecordSpec,TEXT,0,,0
RT_O4,DataKubun,TEXT,0,,0
RT_O4,MakeDate,TEXT,0,,0
RT_O4,Year,INTEGER,0,,1
RT_O4,MonthDay,INTEGER,0,,2
RT_O4,JyoCD,TEXT,0,,3
RT_O4,Kaiji,INTEGER,0,,4
RT_O4,Nichiji,INTEGER,0,,5
RT_O4,RaceNum,INTEGER,0,,6
RT_O4,HassoTime,TEXT,0,,0
RT_O4,TorokuTosu,INTEGER,0,,0
RT_O4,SyussoTosu,INTEGER,0,,0
RT_O4,UmatanFlag,TEXT,0,,0
RT_O4,Kumi,TEXT,0,,7
RT_O4,Odds,REAL,0,,0
RT_O4,Ninki,INTEGER,0,,0
RT_O4,Vote,BIGINT,0,,0
RT_O5,RecordSpec,TEXT,0,,0
RT_O5,DataKubun,TEXT,0,,0
RT_O5,MakeDate,TEXT,0,,0
RT_O5,Year,INTEGER,0,,1
RT_O5,MonthDay,INTEGER,0,,2
RT_O5,JyoCD,TEXT,0,,3
RT_O5,Kaiji,INTEGER,0,,4
RT_O5,Nichiji,INTEGER,0,,5
RT_O5,RaceNum,INTEGER,0,,6
RT_O5,HassoTime,TEXT,0,,0
RT_O5,TorokuTosu,INTEGER,0,,0
RT_O5,SyussoTosu,INTEGER,0,,0
RT_O5,SanrenpukuFlag,TEXT,0,,0
RT_O5,Kumi,TEXT,0,,7
RT_O5,Odds,REAL,0,,0
RT_O5,Ninki,INTEGER,0,,0
RT_O5,Vote,BIGINT,0,,0
RT_O6,RecordSpec,TEXT,0,,0
RT_O6,DataKubun,TEXT,0,,0
RT_O6,MakeDate,TEXT,0,,0
RT_O6,Year,INTEGER,0,,1
RT_O6,MonthDay,INTEGER,0,,2
RT_O6,JyoCD,TEXT,0,,3
RT_O6,Kaiji,INTEGER,0,,4
RT_O6,Nichiji,INTEGER,0,,5
RT_O6,RaceNum,INTEGER,0,,6
RT_O6,HassoTime,TEXT,0,,0
RT_O6,TorokuTosu,INTEGER,0,,0
RT_O6,SyussoTosu,INTEGER,0,,0
RT_O6,SanrentanFlag,TEXT,0,,0
RT_O6,Kumi,TEXT,0,,7
RT_O6,Odds,REAL,0,,0
RT_O6,Ninki,INTEGER,0,,0
RT_O6,Vote,BIGINT,0,,0
RT_RA,RecordSpec,TEXT,0,,0
RT_RA,DataKubun,TEXT,0,,0
RT_RA,MakeDate,TEXT,0,,0
RT_RA,Year,INTEGER,0,,1
RT_RA,MonthDay,INTEGER,0,,2
RT_RA,JyoCD,TEXT,0,,3
RT_RA,Kaiji,INTEGER,0,,4
RT_RA,Nichiji,INTEGER,0,,5
RT_RA,RaceNum,INTEGER,0,,6
RT_RA,YoubiCD,TEXT,0,,0
RT_RA,TokuNum,TEXT,0,,0
RT_RA,Hondai,TEXT,0,,0
RT_RA,Fukudai,TEXT,0,,0
RT_RA,Kakko,TEXT,0,,0
RT_RA,HondaiEng,TEXT,0,,0
RT_RA,FukudaiEng,TEXT,0,,0
RT_RA,KakkoEng,TEXT,0,,0
RT_RA,Ryakusyo10,TEXT,0,,0
RT_RA,Ryakusyo6,TEXT,0,,0
RT_RA,Ryakusyo3,TEXT,0,,0
RT_RA,Kubun,TEXT,0,,0
RT_RA,Nkai,TEXT,0,,0
RT_RA,GradeCD,TEXT,0,,0
RT_RA,GradeCDBefore,TEXT,0,,0
RT_RA,SyubetuCD,TEXT,0,,0
RT_RA,KigoCD,TEXT,0,,0
RT_RA,JyuryoCD,TEXT,0,,0
RT_RA,JyokenCD1,TEXT,0,,0
RT_RA,JyokenCD2,TEXT,0,,0
RT_RA,JyokenCD3,TEXT,0,,0
RT_RA,JyokenCD4,TEXT,0,,0
RT_RA,JyokenCD5,TEXT,0,,0
RT_RA,JyokenName,TEXT,0,,0
RT_RA,Kyori,INTEGER,0,,0
RT_RA,KyoriBefore,INTEGER,0,,0
RT_RA,TrackCD,TEXT,0,,0
RT_RA,TrackCDBefore,TEXT,0,,0
RT_RA,CourseKubunCD,TEXT,0,,0
RT_RA,CourseKubunCDBefore,TEXT,0,,0
RT_RA,Honsyokin1,REAL,0,,0
RT_RA,Honsyokin2,REAL,0,,0
RT_RA,Honsyokin3,REAL,0,,0
RT_RA,Honsyokin4,REAL,0,,0
RT_RA,HassoTime,TEXT,0,,0
RT_RA,HassoTimeBefore,TEXT,0,,0
RT_RA,TorokuTosu,INTEGER,0,,0
RT_RA,SyussoTosu,INTEGER,0,,0
RT_RA,NyusenTosu,INTEGER,0,,0
RT_RA,TenkoCD,TEXT,0,,0
RT_RA,SibaBabaCD,TEXT,0,,0
RT_RA,DirtBabaCD,TEXT,0,,0
RT_RA,LapTime,TEXT,0,,0
RT_RA,SyogaiMileTime,TEXT,0,,0
RT_RA,Haron3F,REAL,0,,0
RT_RA,Haron4F,REAL,0,,0
RT_RA,Haron3L,REAL,0,,0
RT_RA,Haron4L,REAL,0,,0
RT_RA,Corner,TEXT,0,,0
RT_RA,Syukaisu,INTEGER,0,,0
RT_RA,TsukaJyuni,TEXT,0,,0
RT_RA,RecordUpKubun,TEXT,0,,0
RT_RA,Crlf,TEXT,0,,0
RT_RC,RecordSpec,TEXT,0,,0
RT_RC,DataKubun,TEXT,0,,0
RT_RC,MakeDate,TEXT,0,,0
RT_RC,Year,INTEGER,0,,1
RT_RC,MonthDay,INTEGER,0,,2
RT_RC,JyoCD,TEXT,0,,3
RT_RC,Kaiji,INTEGER,0,,4
RT_RC,Nichiji,INTEGER,0,,5
RT_RC,RaceNum,INTEGER,0,,6
RT_RC,Umaban,TEXT,0,,7
RT_RC,KisyuCode,TEXT,0,,0
RT_RC,KisyuName,TEXT,0,,0
RT_RC,MaeKisyuCode,TEXT,0,,0
RT_RC,MaeKisyuName,TEXT,0,,0
RT_RC,HenkouJiyuCD,TEXT,0,,0
RT_SE,RecordSpec,TEXT,0,,0
RT_SE,DataKubun,TEXT,0,,0
RT_SE,MakeDate,TEXT,0,,0
RT_SE,Year,INTEGER,0,,1
RT_SE,MonthDay,INTEGER,0,,2
RT_SE,JyoCD,TEXT,0,,3
RT_SE,Kaiji,INTEGER,0,,4
RT_SE,Nichiji,INTEGER,0,,5
RT_SE,RaceNum,INTEGER,0,,6
RT_SE,Wakuban,INTEGER,0,,0
RT_SE,Umaban,INTEGER,0,,7
RT_SE,KettoNum,TEXT,0,,0
RT_SE,Bamei,TEXT,0,,0
RT_SE,UmaKigoCD,TEXT,0,,0
RT_SE,SexCD,TEXT,0,,0
RT_SE,HinsyuCD,TEXT,0,,0
RT_SE,KeiroCD,TEXT,0,,0
RT_SE,Barei,INTEGER,0,,0
RT_SE,TozaiCD,TEXT,0,,0
RT_SE,ChokyosiCode,TEXT,0,,0
RT_SE,ChokyosiRyakusyo,TEXT,0,,0
RT_SE,BanusiCode,TEXT,0,,0
RT_SE,BanusiName,TEXT,0,,0
RT_SE,Fukusyoku,TEXT,0,,0
RT_SE,Reserved_229,TEXT,0,,0
RT_SE,Futan,REAL,0,,0
RT_SE,FutanBefore,REAL,0,,0
RT_SE,Blinker,TEXT,0,,0
RT_SE,Reserved_296,TEXT,0,,0
RT_SE,KisyuCode,TEXT,0,,0
RT_SE,KisyuCodeBefore,TEXT,0,,0
RT_SE,KisyuRyakusyo,TEXT,0,,0
RT_SE,KisyuRyakusyoBefore,TEXT,0,,0
RT_SE,MinaraiCD,TEXT,0,,0
RT_SE,MinaraiCDBefore,TEXT,0,,0
RT_SE,BaTaijyu,REAL,0,,0
RT_SE,ZogenFugo,TEXT,0,,0
RT_SE,ZogenSa,REAL,0,,0
RT_SE,IJyoCD,TEXT,0,,0
RT_SE,NyusenJyuni,INTEGER,0,,0
RT_SE,KakuteiJyuni,INTEGER,0,,0
RT_SE,DochakuKubun,TEXT,0,,0
RT_SE,DochakuTosu,INTEGER,0,,0
RT_SE,Time,REAL,0,,0
RT_SE,ChakusaCD,TEXT,0,,0
RT_SE,ChakusaCDP,TEXT,0,,0
RT_SE,ChakusaCDPP,TEXT,0,,0
RT_SE,Jyuni1c,INTEGER,0,,0
RT_SE,Jyuni2c,INTEGER,0,,0
RT_SE,Jyuni3c,INTEGER,0,,0
RT_SE,Jyuni4c,INTEGER,0,,0
RT_SE,Odds,REAL,0,,0
RT_SE,Ninki,INTEGER,0,,0
RT_SE,Honsyokin,REAL,0,,0
RT_SE,Fukasyokin,REAL,0,,0
RT_SE,Reserved_382,TEXT,0,,0
RT_SE,Reserved_385,TEXT,0,,0
RT_SE,HaronTimeL4,REAL,0,,0
RT_SE,HaronTimeL3,REAL,0,,0
RT_SE,KettoNum1,TEXT,0,,0
RT_SE,Bamei1,TEXT,0,,0
RT_SE,TimeDiff,REAL,0,,0
RT_SE,RecordUpKubun,TEXT,0,,0
RT_SE,DMKubun,TEXT,0,,0
RT_SE,DMTime,REAL,0,,0
RT_SE,DMGosaP,REAL,0,,0
RT_SE,DMGosaM,REAL,0,,0
RT_SE,DMJyuni,INTEGER,0,,0
RT_SE,KyakusituKubun,TEXT,0,,0
RT_SE,Reserved_462,TEXT,0,,0
RT_TC,RecordSpec,TEXT,0,,0
RT_TC,DataKubun,TEXT,0,,0
RT_TC,MakeDate,TEXT,0,,0
RT_TC,Year,INTEGER,0,,1
RT_TC,MonthDay,INTEGER,0,,2
RT_TC,JyoCD,TEXT,0,,3
RT_TC,Kaiji,INTEGER,0,,4
RT_TC,Nichiji,INTEGER,0,,5
RT_TC,RaceNum,INTEGER,0,,6
RT_TC,HappyoTime,TEXT,0,,0
RT_TC,AtoJi,TEXT,0,,0
RT_TC,AtoFun,TEXT,0,,0
RT_TC,MaeJi,TEXT,0,,0
RT_TC,MaeFun,TEXT,0,,0
RT_TM,RecordSpec,TEXT,0,,0
RT_TM,DataKubun,TEXT,0,,0
RT_TM,MakeDate,TEXT,0,,0
RT_TM,Year,INTEGER,0,,1
RT_TM,MonthDay,INTEGER,0,,2
RT_TM,JyoCD,TEXT,0,,3
RT_TM,Kaiji,INTEGER,0,,4
RT_TM,Nichiji,INTEGER,0,,5
RT_TM,RaceNum,INTEGER,0,,6
RT_TM,MakeHM,TEXT,0,,0
RT_TM,Umaban,INTEGER,0,,7
RT_TM,TMScore,INTEGER,0,,0
RT_TM,RecordDelimiter,TEXT,0,,0
RT_WE,RecordSpec,TEXT,0,,0
RT_WE,DataKubun,TEXT,0,,0
RT_WE,MakeDate,TEXT,0,,0
RT_WE,Year,INTEGER,0,,1
RT_WE,MonthDay,INTEGER,0,,2
RT_WE,JyoCD,TEXT,0,,3
RT_WE,Kaiji,INTEGER,0,,4
RT_WE,Nichiji,INTEGER,0,,5
RT_WE,HappyoTime,TEXT,0,,0
RT_WE,HenkoID,TEXT,0,,6
RT_WE,TenkoState,TEXT,0,,0
RT_WE,SibaBabaState,TEXT,0,,0
RT_WE,DirtBabaState,TEXT,0,,0
RT_WE,TenkoState2,TEXT,0,,0
RT_WE,SibaBabaState2,TEXT,0,,0
RT_WE,DirtBabaState2,TEXT,0,,0
RT_WE,RecordDelimiter,TEXT,0,,0
RT_WH,RecordSpec,TEXT,0,,0
RT_WH,DataKubun,TEXT,0,,0
RT_WH,MakeDate,TEXT,0,,0
RT_WH,Year,INTEGER,0,,1
RT_WH,MonthDay,INTEGER,0,,2
RT_WH,JyoCD,TEXT,0,,3
RT_WH,Kaiji,INTEGER,0,,4
RT_WH,Nichiji,INTEGER,0,,5
RT_WH,HappyoTime,TEXT,0,,6
RT_WH,HenkoID,TEXT,0,,7
RT_WH,AtoTenkoCD,TEXT,0,,0
RT_WH,AtoSibaBabaCD,TEXT,0,,0
RT_WH,AtoDirtBabaCD,TEXT,0,,0
RT_WH,MaeTenkoCD,TEXT,0,,0
RT_WH,MaeSibaBabaCD,TEXT,0,,0
RT_WH,MaeDirtBabaCD,TEXT,0,,0
TS_O1,RecordSpec,TEXT,0,,0
TS_O1,DataKubun,TEXT,0,,0
TS_O1,MakeDate,TEXT,0,,0
TS_O1,Year,INTEGER,0,,1
TS_O1,MonthDay,INTEGER,0,,2
TS_O1,JyoCD,TEXT,0,,3
TS_O1,Kaiji,INTEGER,0,,4
TS_O1,Nichiji,INTEGER,0,,5
TS_O1,RaceNum,INTEGER,0,,6
TS_O1,HassoTime,TEXT,0,,9
TS_O1,TorokuTosu,INTEGER,0,,0
TS_O1,SyussoTosu,INTEGER,0,,0
TS_O1,TanFlag,TEXT,0,,0
TS_O1,FukuFlag,TEXT,0,,0
TS_O1,WakurenFlag,TEXT,0,,0
TS_O1,FukuChakubaraiKey,TEXT,0,,0
TS_O1,Umaban,INTEGER,0,,7
