year,column_name,null_count,missing_rate,unique_count
2026,trainer_ren_rate,10,0.00044444,19584
2026,trainer_place_rate,10,0.00044444,20131
2026,jockey_jyo_past_starts,0,0.0,2925
2026,jockey_jyo_win_rate,31,0.00137778,13227
2026,jockey_jyo_place_rate,31,0.00137778,15499
2026,jockey_dist_band_past_starts,0,0.0,2014
2026,jockey_dist_band_win_rate,25,0.00111111,12881
2026,jockey_dist_band_place_rate,25,0.00111111,15234
2026,horse_jockey_past_starts,0,0.0,33
2026,horse_jockey_win_rate,11523,0.51213333,77
2026,horse_jockey_place_rate,11523,0.51213333,108
