race_id,year,JyoCD,se_runner_rows,o1_runner_rows,ra_toroku_tosu,ra_syusso_tosu,o1_toroku_tosu,o1_syusso_tosu,missing_o1_rows,valid_tan_rows,has_count_anomaly
2016022008020706,2016,08,13,13,13,13,13,13,0,0,0
2016022008020707,2016,08,12,12,12,12,12,12,0,0,0
2016022008020708,2016,08,16,16,16,16,16,16,0,0,0
2016022008020709,2016,08,13,13,13,13,13,13,0,0,0
2016022008020710,2016,08,16,16,16,16,16,16,0,0,0
2016022008020711,2016,08,18,18,18,18,18,18,0,0,0
2016022008020712,2016,08,12,12,12,12,12,12,0,0,0
2016022010010301,2016,10,16,16,16,16,16,16,0,0,0
2016022010010302,2016,10,14,14,14,14,14,14,0,0,0
2016022010010303,2016,10,18,18,18,18,18,18,0,0,0
2016022010010304,2016,10,16,16,16,16,16,16,0,0,0
2016022010010305,2016,10,18,18,18,18,18,18,0,0,0
2016022010010306,2016,10,13,13,13,13,13,13,0,0,0
2016022010010307,2016,10,15,15,15,15,15,15,0,0,0
2016022010010308,2016,10,9,9,9,9,9,9,0,0,0
2016022010010309,2016,10,18,18,18,18,18,18,0,0,0
2016022010010310,2016,10,18,18,18,18,18,18,0,0,0
2016022010010311,2016,10,16,16,16,16,16,16,0,0,0
2016022010010312,2016,10,18,18,18,18,18,18,0,0,0
2016022105010801,2016,05,16,16,16,16,16,16,0,0,0
2016022105010802,2016,05,16,16,16,16,16,16,0,0,0
2016022105010803,2016,05,16,16,16,16,16,16,0,0,0
2016022105010804,2016,05,16,16,16,16,16,16,0,0,0
2016022105010805,2016,05,16,16,16,16,16,16,0,0,0
2016022105010806,2016,05,16,16,16,16,16,16,0,0,0
2016022105010807,2016,05,16,16,16,16,16,16,0,0,0
2016022105010808,2016,05,16,16,16,16,16,16,0,0,0
2016022105010809,2016,05,14,14,14,14,14,14,0,0,0
2016022105010810,2016,05,13,13,13,13,13,13,0,0,0
2016022105010811,2016,05,16,16,16,16,16,16,0,0,0
2016022105010812,2016,05,16,16,16,16,16,16,0,0,0
2016022108020801,2016,08,16,16,16,16,16,16,0,0,0
2016022108020802,2016,08,16,16,16,16,16,16,0,0,0
2016022108020803,2016,08,16,16,16,15,16,15,0,0,1
2016022108020804,2016,08,14,14,14,14,14,14,0,0,0
2016022108020805,2016,08,15,15,15,15,15,15,0,0,0
2016022108020806,2016,08,14,14,14,13,14,13,0,0,1
2016022108020807,2016,08,10,10,10,10,10,10,0,0,0
2016022108020808,2016,08,16,16,16,16,16,16,0,0,0
2016022108020809,2016,08,9,9,9,9,9,9,0,0,0
2016022108020810,2016,08,14,14,14,14,14,14,0,0,0
2016022108020811,2016,08,10,10,10,10,10,10,0,0,0
2016022108020812,2016,08,16,16,16,16,16,16,0,0,0
2016022110010401,2016,10,16,16,16,16,16,16,0,0,0
2016022110010402,2016,10,14,14,14,14,14,14,0,0,0
2016022110010403,2016,10,18,18,18,18,18,18,0,0,0
2016022110010404,2016,10,18,18,18,18,18,18,0,0,0
2016022110010405,2016,10,14,14,14,14,14,14,0,0,0
2016022110010406,2016,10,18,18,18,18,18,18,0,0,0
2016022110010407,2016,10,14,14,14,14,14,14,0,0,0
2016022110010408,2016,10,18,18,18,18,18,18,0,0,0
2016022110010409,2016,10,15,15,15,15,15,15,0,0,0
2016022110010410,2016,10,12,12,12,12,12,12,0,0,0
2016022110010411,2016,10,16,16,16,16,16,16,0,0,0
2016022110010412,2016,10,18,18,18,18,18,18,0,0,0
2016022706020101,2016,06,16,16,16,16,16,16,0,0,0
2016022706020102,2016,06,16,16,16,16,16,16,0,0,0
2016022706020103,2016,06,16,16,16,16,16,16,0,0,0
2016022706020104,2016,06,12,12,12,12,12,12,0,0,0
2016022706020105,2016,06,16,16,16,16,16,16,0,0,0
2016022706020106,2016,06,16,16,16,16,16,16,0,0,0
2016022706020107,2016,06,13,13,13,13,13,13,0,0,0
2016022706020108,2016,06,16,16,16,16,16,16,0,0,0
2016022706020109,2016,06,13,13,13,13,13,13,0,0,0
2016022706020110,2016,06,16,16,16,16,16,16,0,0,0
2016022706020111,2016,06,15,15,15,15,15,15,0,0,0
2016022706020112,2016,06,16,16,16,15,16,15,0,0,1
2016022709010101,2016,09,16,16,16,16,16,16,0,0,0
2016022709010102,2016,09,16,16,16,16,16,16,0,0,0
2016022709010103,2016,09,16,16,16,16,16,16,0,0,0
2016022709010104,2016,09,16,16,16,16,16,16,0,0,0
2016022709010105,2016,09,16,16,16,16,16,16,0,0,0
2016022709010106,2016,09,13,13,13,11,13,11,0,0,1
2016022709010107,2016,09,16,16,16,16,16,16,0,0,0
2016022709010108,2016,09,16,16,16,16,16,16,0,0,0
2016022709010109,2016,09,16,16,16,16,16,16,0,0,0
2016022709010110,2016,09,15,15,15,15,15,15,0,0,0
2016022709010111,2016,09,15,15,15,14,15,14,0,0,1
2016022709010112,2016,09,14,14,14,13,14,13,0,0,1
2016022710010501,2016,10,16,16,16,15,16,15,0,0,1
2016022710010502,2016,10,14,14,14,14,14,14,0,0,0
2016022710010503,2016,10,18,18,18,18,18,18,0,0,0
2016022710010504,2016,10,18,18,18,18,18,18,0,0,0
2016022710010505,2016,10,14,14,14,14,14,14,0,0,0
2016022710010506,2016,10,16,16,16,16,16,16,0,0,0
2016022710010507,2016,10,18,18,18,18,18,18,0,0,0
2016022710010508,2016,10,11,11,11,11,11,11,0,0,0
2016022710010509,2016,10,15,15,15,15,15,15,0,0,0
2016022710010510,2016,10,16,16,16,16,16,16,0,0,0
2016022710010511,2016,10,13,13,13,13,13,13,0,0,0
2016022710010512,2016,10,18,18,18,18,18,18,0,0,0
2016022806020201,2016,06,16,16,16,16,16,16,0,0,0
2016022806020202,2016,06,16,16,16,16,16,16,0,0,0
2016022806020203,2016,06,16,16,16,16,16,16,0,0,0
2016022806020204,2016,06,16,16,16,16,16,16,0,0,0
2016022806020205,2016,06,16,16,16,16,16,16,0,5,0
2016022806020206,2016,06,16,16,16,16,16,16,0,16,0
2016022806020207,2016,06,13,13,13,13,13,13,0,13,0
2016022806020208,2016,06,16,16,16,16,16,16,0,16,0
2016022806020209,2016,06,13,13,13,13,13,13,0,13,0
2016022806020210,2016,06,13,13,13,13,13,13,0,13,0
2016022806020211,2016,06,11,11,11,11,11,11,0,11,0
2016022806020212,2016,06,16,16,16,16,16,16,0,16,0
2016022809010201,2016,09,15,15,15,15,15,15,0,15,0
2016022809010202,2016,09,16,16,16,16,16,16,0,16,0
2016022809010203,2016,09,16,16,16,16,16,16,0,16,0
2016022809010204,2016,09,12,12,12,12,12,12,0,12,0
2016022809010205,2016,09,16,16,16,16,16,16,0,16,0
2016022809010206,2016,09,10,10,10,10,10,10,0,10,0
2016022809010207,2016,09,12,12,12,12,12,12,0,12,0
2016022809010208,2016,09,16,16,16,16,16,16,0,16,0
2016022809010209,2016,09,10,10,10,10,10,10,0,10,0
2016022809010210,2016,09,12,12,12,12,12,12,0,12,0
2016022809010211,2016,09,18,18,18,18,18,18,0,18,0
2016022809010212,2016,09,16,16,16,16,16,16,0,16,0
2016022810010601,2016,10,16,16,16,16,16,16,0,16,0
2016022810010602,2016,10,14,14,14,14,14,14,0,0,0
2016022810010603,2016,10,18,18,18,18,18,18,0,0,0
2016022810010604,2016,10,18,18,18,18,18,18,0,0,0
2016022810010605,2016,10,16,16,16,16,16,16,0,0,0
2016022810010606,2016,10,11,11,11,11,11,11,0,0,0
2016022810010607,2016,10,13,13,13,13,13,13,0,0,0
2016022810010608,2016,10,14,14,14,14,14,14,0,0,0
2016022810010609,2016,10,18,18,18,18,18,18,0,0,0
2016022810010610,2016,10,16,16,16,16,16,16,0,0,0
2016022810010611,2016,10,13,13,13,13,13,13,0,0,0
2016022810010612,2016,10,18,18,18,18,18,18,0,0,0
2016030506020301,2016,06,16,16,16,16,16,16,0,0,0
2016030506020302,2016,06,16,16,16,16,16,16,0,0,0
2016030506020303,2016,06,16,16,16,16,16,16,0,0,0
2016030506020304,2016,06,16,16,16,16,16,16,0,0,0
2016030506020305,2016,06,16,16,16,16,16,16,0,0,0
2016030506020306,2016,06,12,12,12,12,12,12,0,0,0
2016030506020307,2016,06,16,16,16,16,16,16,0,0,0
2016030506020308,2016,06,14,14,14,14,14,14,0,0,0
2016030506020309,2016,06,9,9,9,9,9,9,0,0,0
2016030506020310,2016,06,13,13,13,13,13,13,0,10,0
2016030506020311,2016,06,16,16,16,16,16,16,0,16,0
2016030506020312,2016,06,16,16,16,15,16,15,0,15,1
2016030509010301,2016,09,16,16,16,16,16,16,0,16,0
2016030509010302,2016,09,16,16,16,15,16,15,0,15,1
2016030509010303,2016,09,16,16,16,16,16,16,0,16,0
2016030509010304,2016,09,11,11,11,11,11,11,0,11,0
2016030509010305,2016,09,16,16,16,16,16,16,0,16,0
2016030509010306,2016,09,9,9,9,9,9,9,0,9,0
2016030509010307,2016,09,9,9,9,9,9,9,0,9,0
2016030509010308,2016,09,16,16,16,16,16,16,0,16,0
2016030509010309,2016,09,13,13,13,13,13,13,0,13,0
2016030509010310,2016,09,13,13,13,13,13,13,0,13,0
2016030509010311,2016,09,16,16,16,16,16,16,0,16,0
2016030509010312,2016,09,16,16,16,16,16,16,0,16,0
2016030510010701,2016,10,14,14,14,14,14,14,0,14,0
2016030510010702,2016,10,14,14,14,14,14,14,0,14,0
2016030510010703,2016,10,18,18,18,18,18,18,0,18,0
2016030510010704,2016,10,16,16,16,16,16,16,0,16,0
2016030510010705,2016,10,18,18,18,18,18,18,0,18,0
2016030510010706,2016,10,14,14,14,14,14,14,0,14,0
2016030510010707,2016,10,13,13,13,13,13,13,0,0,0
2016030510010708,2016,10,18,18,18,18,18,18,0,0,0
2016030510010709,2016,10,14,14,14,14,14,14,0,0,0
2016030510010710,2016,10,15,15,15,15,15,15,0,0,0
2016030510010711,2016,10,16,16,16,16,16,16,0,0,0
2016030510010712,2016,10,16,16,16,16,16,16,0,0,0
2016030606020401,2016,06,16,16,16,16,16,16,0,0,0
2016030606020402,2016,06,16,16,16,16,16,16,0,0,0
2016030606020403,2016,06,16,16,16,16,16,16,0,0,0
2016030606020404,2016,06,14,14,14,14,14,14,0,0,0
2016030606020405,2016,06,16,16,16,16,16,16,0,0,0
2016030606020406,2016,06,16,16,16,16,16,16,0,0,0
2016030606020407,2016,06,16,16,16,16,16,16,0,0,0
2016030606020408,2016,06,16,16,16,16,16,16,0,0,0
2016030606020409,2016,06,9,9,9,9,9,9,0,0,0
2016030606020410,2016,06,14,14,14,14,14,14,0,0,0
2016030606020411,2016,06,12,12,12,12,12,12,0,0,0
2016030606020412,2016,06,13,13,13,13,13,13,0,0,0
2016030609010401,2016,09,14,14,14,14,14,14,0,0,0
2016030609010402,2016,09,16,16,16,16,16,16,0,0,0
2016030609010403,2016,09,16,16,16,16,16,16,0,0,0
2016030609010404,2016,09,16,16,16,16,16,16,0,0,0
2016030609010405,2016,09,16,16,16,16,16,16,0,0,0
2016030609010406,2016,09,8,8,8,8,8,8,0,0,0
2016030609010407,2016,09,8,8,8,8,8,8,0,0,0
2016030609010408,2016,09,8,8,8,8,8,8,0,0,0
2016030609010409,2016,09,9,9,9,9,9,9,0,0,0
2016030609010410,2016,09,12,12,12,11,12,11,0,0,1
2016030609010411,2016,09,16,16,16,16,16,16,0,0,0
2016030609010412,2016,09,16,16,16,16,16,16,0,0,0
2016030610010801,2016,10,16,16,16,16,16,16,0,0,0
2016030610010802,2016,10,14,14,14,14,14,14,0,0,0
2016030610010803,2016,10,18,18,18,18,18,18,0,0,0
2016030610010804,2016,10,16,16,16,16,16,16,0,0,0
2016030610010805,2016,10,18,18,18,17,18,17,0,0,1
2016030610010806,2016,10,12,12,12,12,12,12,0,0,0
2016030610010807,2016,10,13,13,13,13,13,13,0,0,0
2016030610010808,2016,10,18,18,18,18,18,18,0,0,0
2016030610010809,2016,10,13,13,13,13,13,13,0,0,0
2016030610010810,2016,10,18,18,18,18,18,18,0,0,0
2016030610010811,2016,10,15,15,15,15,15,15,0,0,0
2016030610010812,2016,10,15,15,15,15,15,15,0,0,0
2016031206020501,2016,06,16,16,16,16,16,16,0,1,0
2016031206020502,2016,06,16,16,16,16,16,16,0,16,0
2016031206020503,2016,06,16,16,16,16,16,16,0,16,0
2016031206020504,2016,06,16,16,16,16,16,16,0,16,0
2016031206020505,2016,06,16,16,16,16,16,16,0,16,0
2016031206020506,2016,06,15,15,15,15,15,15,0,15,0
2016031206020507,2016,06,8,8,8,8,8,8,0,8,0
2016031206020508,2016,06,9,9,9,9,9,9,0,9,0
2016031206020509,2016,06,10,10,10,10,10,10,0,10,0
2016031206020510,2016,06,12,12,12,12,12,12,0,12,0
2016031206020511,2016,06,16,16,16,16,16,16,0,16,0
2016031206020512,2016,06,16,16,16,16,16,16,0,16,0
2016031207020101,2016,07,16,16,16,16,16,16,0,16,0
2016031207020102,2016,07,14,14,14,14,14,14,0,14,0
2016031207020103,2016,07,16,16,16,16,16,16,0,16,0
2016031207020104,2016,07,18,18,18,18,18,18,0,18,0
2016031207020105,2016,07,16,16,16,16,16,16,0,16,0
2016031207020106,2016,07,16,16,16,16,16,16,0,16,0
2016031207020107,2016,07,12,12,12,12,12,12,0,12,0
2016031207020108,2016,07,18,18,18,18,18,18,0,18,0
2016031207020109,2016,07,16,16,16,16,16,16,0,16,0
2016031207020110,2016,07,10,10,10,10,10,10,0,10,0
2016031207020111,2016,07,18,18,18,18,18,18,0,0,0
2016031207020112,2016,07,12,12,12,12,12,12,0,0,0
2016031209010501,2016,09,16,16,16,16,16,16,0,0,0
2016031209010502,2016,09,11,11,11,11,11,11,0,0,0
2016031209010503,2016,09,16,16,16,16,16,16,0,0,0
2016031209010504,2016,09,16,16,16,16,16,16,0,0,0
2016031209010505,2016,09,12,12,12,12,12,12,0,0,0
2016031209010506,2016,09,8,8,8,8,8,8,0,0,0
2016031209010507,2016,09,12,12,12,12,12,12,0,0,0
2016031209010508,2016,09,13,13,13,13,13,13,0,0,0
2016031209010509,2016,09,7,7,7,7,7,7,0,0,0
2016031209010510,2016,09,12,12,12,12,12,12,0,0,0
2016031209010511,2016,09,12,12,12,12,12,12,0,0,0
2016031209010512,2016,09,16,16,16,15,16,15,0,0,1
2016031306020601,2016,06,16,16,16,16,16,16,0,0,0
2016031306020602,2016,06,16,16,16,16,16,16,0,0,0
2016031306020603,2016,06,16,16,16,16,16,16,0,0,0
2016031306020604,2016,06,16,16,16,16,16,16,0,0,0
2016031306020605,2016,06,16,16,16,16,16,16,0,0,0
2016031306020606,2016,06,12,12,12,12,12,12,0,0,0
2016031306020607,2016,06,9,9,9,9,9,9,0,0,0
2016031306020608,2016,06,16,16,16,15,16,15,0,0,1
2016031306020609,2016,06,13,13,13,13,13,13,0,0,0
2016031306020610,2016,06,13,13,13,13,13,13,0,0,0
2016031306020611,2016,06,16,16,16,16,16,16,0,0,0
2016031306020612,2016,06,16,16,16,16,16,16,0,0,0
2016031307020201,2016,07,12,12,12,12,12,12,0,0,0
2016031307020202,2016,07,18,18,18,18,18,18,0,0,0
2016031307020203,2016,07,16,16,16,16,16,16,0,0,0
2016031307020204,2016,07,14,14,14,14,14,14,0,0,0
2016031307020205,2016,07,14,14,14,14,14,14,0,0,0
2016031307020206,2016,07,12,12,12,12,12,12,0,0,0
2016031307020207,2016,07,12,12,12,12,12,12,0,0,0
2016031307020208,2016,07,16,16,16,16,16,16,0,0,0
2016031307020209,2016,07,10,10,10,10,10,10,0,0,0
2016031307020210,2016,07,15,15,15,15,15,15,0,0,0
2016031307020211,2016,07,14,14,14,14,14,14,0,0,0
2016031307020212,2016,07,12,12,12,12,12,12,0,0,0
2016031309010601,2016,09,13,13,13,13,13,13,0,0,0
2016031309010602,2016,09,16,16,16,15,16,15,0,0,1
2016031309010603,2016,09,16,16,16,16,16,16,0,0,0
2016031309010604,2016,09,16,16,16,16,16,16,0,0,0
2016031309010605,2016,09,14,14,14,14,14,14,0,0,0
2016031309010606,2016,09,11,11,11,11,11,11,0,0,0
2016031309010607,2016,09,9,9,9,9,9,9,0,0,0
2016031309010608,2016,09,11,11,11,11,11,11,0,0,0
2016031309010609,2016,09,11,11,11,11,11,11,0,0,0
2016031309010610,2016,09,14,14,14,14,14,14,0,0,0
2016031309010611,2016,09,18,18,18,18,18,18,0,0,0
2016031309010612,2016,09,16,16,16,16,16,16,0,0,0
2016031907020301,2016,07,16,16,16,16,16,16,0,0,0
2016031907020302,2016,07,18,18,18,18,18,18,0,0,0
2016031907020303,2016,07,16,16,16,16,16,16,0,0,0
2016031907020304,2016,07,14,14,14,14,14,14,0,0,0
2016031907020305,2016,07,14,14,14,14,14,14,0,0,0
2016031907020306,2016,07,16,16,16,16,16,16,0,0,0
2016031907020307,2016,07,16,16,16,16,16,16,0,0,0
2016031907020308,2016,07,13,13,13,13,13,13,0,0,0
2016031907020309,2016,07,18,18,18,18,18,18,0,0,0
2016031907020310,2016,07,16,16,16,16,16,16,0,0,0
2016031907020311,2016,07,18,18,18,18,18,18,0,0,0
2016031907020312,2016,07,18,18,18,18,18,18,0,0,0
2016031909010701,2016,09,15,15,15,15,15,15,0,0,0
2016031909010702,2016,09,14,14,14,14,14,14,0,0,0
2016031909010703,2016,09,16,16,16,16,16,16,0,0,0
2016031909010704,2016,09,16,16,16,16,16,16,0,0,0
2016031909010705,2016,09,16,16,16,16,16,16,0,0,0
2016031909010706,2016,09,8,8,8,8,8,8,0,0,0
2016031909010707,2016,09,16,16,16,16,16,16,0,0,0
2016031909010708,2016,09,16,16,16,16,16,16,0,0,0
2016031909010709,2016,09,9,9,9,9,9,9,0,0,0
2016031909010710,2016,09,12,12,12,12,12,12,0,0,0
2016031909010711,2016,09,10,10,10,10,10,10,0,0,0
2016031909010712,2016,09,15,15,15,15,15,15,0,0,0
2016032006020701,2016,06,16,16,16,16,16,16,0,0,0
2016032006020702,2016,06,16,16,16,16,16,16,0,0,0
2016032006020703,2016,06,16,16,16,16,16,16,0,0,0
2016032006020704,2016,06,16,16,16,16,16,16,0,0,0
2016032006020705,2016,06,16,16,16,16,16,16,0,0,0
2016032006020706,2016,06,15,15,15,15,15,15,0,0,0
2016032006020707,2016,06,14,14,14,14,14,14,0,0,0
2016032006020708,2016,06,15,15,15,15,15,15,0,0,0
2016032006020709,2016,06,16,16,16,16,16,16,0,0,0
2016032006020710,2016,06,16,16,16,16,16,16,0,0,0
2016032006020711,2016,06,11,11,11,11,11,11,0,0,0
2016032006020712,2016,06,16,16,16,16,16,16,0,0,0
2016032009010801,2016,09,16,16,16,16,16,16,0,0,0
2016032009010802,2016,09,16,16,16,16,16,16,0,0,0
2016032009010803,2016,09,16,16,16,16,16,16,0,0,0
2016032009010804,2016,09,16,16,16,16,16,16,0,0,0
2016032009010805,2016,09,16,16,16,16,16,16,0,0,0
2016032009010806,2016,09,14,14,14,14,14,14,0,0,0
2016032009010807,2016,09,10,10,10,10,10,10,0,0,0
2016032009010808,2016,09,13,13,13,13,13,13,0,0,0
2016032009010809,2016,09,16,16,16,16,16,16,0,0,0
2016032009010810,2016,09,11,11,11,11,11,11,0,0,0
2016032009010811,2016,09,11,11,11,11,11,11,0,0,0
2016032009010812,2016,09,15,15,15,15,15,15,0,0,0
2016032106020801,2016,06,16,16,16,15,16,15,0,0,1
2016032106020802,2016,06,16,16,16,16,16,16,0,0,0
2016032106020803,2016,06,16,16,16,16,16,16,0,0,0
2016032106020804,2016,06,16,16,16,16,16,16,0,0,0
2016032106020805,2016,06,16,16,16,16,16,16,0,0,0
2016032106020806,2016,06,16,16,16,16,16,16,0,0,0
2016032106020807,2016,06,16,16,16,16,16,16,0,10,0
2016032106020808,2016,06,16,16,16,16,16,16,0,16,0
2016032106020809,2016,06,16,16,16,16,16,16,0,16,0
2016032106020810,2016,06,15,15,15,15,15,15,0,15,0
2016032106020811,2016,06,16,16,16,16,16,16,0,16,0
2016032106020812,2016,06,16,16,16,16,16,16,0,16,0
2016032107020401,2016,07,16,16,16,16,16,16,0,16,0
2016032107020402,2016,07,16,16,16,16,16,16,0,16,0
2016032107020403,2016,07,16,16,16,16,16,16,0,16,0
2016032107020404,2016,07,13,13,13,13,13,13,0,13,0
2016032107020405,2016,07,18,18,18,18,18,18,0,18,0
2016032107020406,2016,07,16,16,16,16,16,16,0,16,0
2016032107020407,2016,07,15,15,15,15,15,15,0,15,0
2016032107020408,2016,07,15,15,15,15,15,15,0,15,0
2016032107020409,2016,07,16,16,16,16,16,16,0,16,0
2016032107020410,2016,07,13,13,13,13,13,13,0,13,0
2016032107020411,2016,07,12,12,12,12,12,12,0,12,0
2016032107020412,2016,07,18,18,18,18,18,18,0,18,0
2016032606030101,2016,06,16,16,16,16,16,16,0,16,0
2016032606030102,2016,06,16,16,16,16,16,16,0,16,0
2016032606030103,2016,06,16,16,16,15,16,15,0,0,1
2016032606030104,2016,06,16,16,16,16,16,16,0,0,0
2016032606030105,2016,06,9,9,9,9,9,9,0,0,0
2016032606030106,2016,06,16,16,16,16,16,16,0,0,0
2016032606030107,2016,06,16,16,16,16,16,16,0,0,0
2016032606030108,2016,06,14,14,14,14,14,14,0,0,0
2016032606030109,2016,06,16,16,16,16,16,16,0,0,0
2016032606030110,2016,06,16,16,16,16,16,16,0,0,0
2016032606030111,2016,06,9,9,9,9,9,9,0,0,0
2016032606030112,2016,06,13,13,13,13,13,13,0,0,0
2016032607020501,2016,07,16,16,16,16,16,16,0,0,0
2016032607020502,2016,07,15,15,15,15,15,15,0,0,0
2016032607020503,2016,07,16,16,16,16,16,16,0,0,0
2016032607020504,2016,07,12,12,12,12,12,12,0,0,0
2016032607020505,2016,07,18,18,18,18,18,18,0,0,0
2016032607020506,2016,07,15,15,15,15,15,15,0,0,0
2016032607020507,2016,07,11,11,11,11,11,11,0,0,0
2016032607020508,2016,07,15,15,15,15,15,15,0,0,0
2016032607020509,2016,07,16,16,16,16,16,16,0,0,0
2016032607020510,2016,07,18,18,18,18,18,18,0,0,0
2016032607020511,2016,07,9,9,9,9,9,9,0,3,0
2016032607020512,2016,07,16,16,16,15,16,15,0,15,1
2016032609020101,2016,09,16,16,16,16,16,16,0,16,0
2016032609020102,2016,09,16,16,16,16,16,16,0,16,0
2016032609020103,2016,09,16,16,16,16,16,16,0,16,0
2016032609020104,2016,09,13,13,13,12,13,12,0,12,1
2016032609020105,2016,09,18,18,18,17,18,17,0,17,1
2016032609020106,2016,09,13,13,13,13,13,13,0,13,0
2016032609020107,2016,09,12,12,12,12,12,12,0,12,0
2016032609020108,2016,09,10,10,10,10,10,10,0,10,0
2016032609020109,2016,09,9,9,9,9,9,9,0,9,0
2016032609020110,2016,09,16,16,16,16,16,16,0,16,0
2016032609020111,2016,09,10,10,10,10,10,10,0,10,0
2016032609020112,2016,09,12,12,12,12,12,12,0,12,0
2016032706030201,2016,06,16,16,16,16,16,16,0,16,0
2016032706030202,2016,06,16,16,16,16,16,16,0,16,0
2016032706030203,2016,06,16,16,16,16,16,16,0,16,0
2016032706030204,2016,06,18,18,18,18,18,18,0,18,0
2016032706030205,2016,06,16,16,16,16,16,16,0,16,0
2016032706030206,2016,06,16,16,16,16,16,16,0,16,0
2016032706030207,2016,06,16,16,16,16,16,16,0,16,0
2016032706030208,2016,06,15,15,15,15,15,15,0,0,0
2016032706030209,2016,06,10,10,10,9,10,9,0,0,1
2016032706030210,2016,06,14,14,14,14,14,14,0,0,0
2016032706030211,2016,06,16,16,16,15,16,15,0,0,1
2016032706030212,2016,06,16,16,16,16,16,16,0,0,0
2016032707020601,2016,07,16,16,16,16,16,16,0,0,0
2016032707020602,2016,07,14,14,14,14,14,14,0,0,0
2016032707020603,2016,07,18,18,18,18,18,18,0,0,0
2016032707020604,2016,07,17,17,17,17,17,17,0,0,0
2016032707020605,2016,07,11,11,11,11,11,11,0,0,0
2016032707020606,2016,07,13,13,13,13,13,13,0,0,0
2016032707020607,2016,07,18,18,18,18,18,18,0,0,0
2016032707020608,2016,07,16,16,16,16,16,16,0,0,0
2016032707020609,2016,07,10,10,10,10,10,10,0,0,0
2016032707020610,2016,07,10,10,10,10,10,10,0,0,0
2016032707020611,2016,07,18,18,18,18,18,18,0,0,0
2016032707020612,2016,07,16,16,16,16,16,16,0,0,0
2016032709020201,2016,09,14,14,14,14,14,14,0,0,0
2016032709020202,2016,09,15,15,15,15,15,15,0,0,0
2016032709020203,2016,09,16,16,16,15,16,15,0,0,1
2016032709020204,2016,09,14,14,14,14,14,14,0,3,0
2016032709020205,2016,09,18,18,18,18,18,18,0,18,0
2016032709020206,2016,09,12,12,12,12,12,12,0,12,0
2016032709020207,2016,09,18,18,18,18,18,18,0,18,0
2016032709020208,2016,09,15,15,15,15,15,15,0,15,0
2016032709020209,2016,09,8,8,8,8,8,8,0,8,0
2016032709020210,2016,09,14,14,14,14,14,14,0,14,0
2016032709020211,2016,09,16,16,16,16,16,16,0,16,0
2016032709020212,2016,09,16,16,16,16,16,16,0,16,0
2016040206030301,2016,06,16,16,16,16,16,16,0,16,0
2016040206030302,2016,06,16,16,16,15,16,15,0,15,1
2016040206030303,2016,06,16,16,16,16,16,16,0,16,0
2016040206030304,2016,06,16,16,16,16,16,16,0,16,0
2016040206030305,2016,06,16,16,16,16,16,16,0,16,0
2016040206030306,2016,06,16,16,16,16,16,16,0,16,0
2016040206030307,2016,06,16,16,16,16,16,16,0,16,0
2016040206030308,2016,06,12,12,12,12,12,12,0,12,0
2016040206030309,2016,06,9,9,9,9,9,9,0,9,0
2016040206030310,2016,06,14,14,14,14,14,14,0,14,0
2016040206030311,2016,06,13,13,13,13,13,13,0,13,0
2016040206030312,2016,06,16,16,16,16,16,16,0,16,0
2016040209020301,2016,09,16,16,16,16,16,16,0,16,0
2016040209020302,2016,09,16,16,16,16,16,16,0,16,0
2016040209020303,2016,09,18,18,18,18,18,18,0,18,0
2016040209020304,2016,09,18,18,18,18,18,18,0,18,0
2016040209020305,2016,09,16,16,16,16,16,16,0,16,0
2016040209020306,2016,09,14,14,14,14,14,14,0,14,0
2016040209020307,2016,09,16,16,16,16,16,16,0,16,0
2016040209020308,2016,09,7,7,7,7,7,7,0,7,0
2016040209020309,2016,09,11,11,11,11,11,11,0,11,0
2016040209020310,2016,09,15,15,15,14,15,14,0,14,1
2016040209020311,2016,09,14,14,14,14,14,14,0,14,0
2016040209020312,2016,09,16,16,16,16,16,16,0,16,0
2016040306030401,2016,06,16,16,16,16,16,16,0,16,0
2016040306030402,2016,06,16,16,16,16,16,16,0,16,0
2016040306030403,2016,06,16,16,16,16,16,16,0,16,0
2016040306030404,2016,06,14,14,14,14,14,14,0,14,0
2016040306030405,2016,06,18,18,18,18,18,18,0,18,0
2016040306030406,2016,06,16,16,16,16,16,16,0,16,0
2016040306030407,2016,06,9,9,9,9,9,9,0,9,0
2016040306030408,2016,06,15,15,15,15,15,15,0,15,0
2016040306030409,2016,06,12,12,12,12,12,12,0,12,0
2016040306030410,2016,06,15,15,15,15,15,15,0,15,0
2016040306030411,2016,06,16,16,16,16,16,16,0,16,0
2016040306030412,2016,06,16,16,16,16,16,16,0,16,0
2016040309020401,2016,09,16,16,16,16,16,16,0,16,0
2016040309020402,2016,09,16,16,16,16,16,16,0,16,0
2016040309020403,2016,09,16,16,16,16,16,16,0,16,0
2016040309020404,2016,09,18,18,18,18,18,18,0,18,0
2016040309020405,2016,09,12,12,12,11,12,11,0,11,1
2016040309020406,2016,09,15,15,15,15,15,15,0,15,0
2016040309020407,2016,09,12,12,12,12,12,12,0,12,0
2016040309020408,2016,09,10,10,10,10,10,10,0,10,0
2016040309020409,2016,09,14,14,14,14,14,14,0,14,0
2016040309020410,2016,09,10,10,10,10,10,10,0,10,0
2016040309020411,2016,09,11,11,11,11,11,11,0,11,0
2016040309020412,2016,09,14,14,14,14,14,14,0,14,0
