race_id,data_split,expected_runner_count,unique_entry_id_count,invalid_actual_count,missing_odds_count,invalid_odds_count,missing_prediction_count,actual_positive_count,valid_runner_count,duplicate_entry_id_count,market_exclusion_reason,is_complete_market_race,valid_odds_runner_count,valid_prediction_runner_count
2016040906030501,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030502,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030503,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030504,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030505,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030506,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030507,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030508,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030509,train,9,9,0,9,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030510,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030511,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016040906030512,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016040909020501,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016040909020502,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030703,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030704,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030705,train,17,17,0,17,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030706,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030707,train,9,9,0,9,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030708,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030709,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030710,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030711,train,9,9,0,9,0,0,1,0,0,missing_odds_runner,false,0,0
2016041606030712,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020701,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020702,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020703,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020704,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020705,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020706,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020707,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020708,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020709,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020710,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016041609020711,train,16,16,0,15,0,0,1,1,0,missing_odds_runner,false,1,1
2016042403010609,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016042403010610,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016042403010611,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042403010612,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020201,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020202,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020203,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020204,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020205,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020206,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020207,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020208,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020209,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020210,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020211,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016042405020212,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030201,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030202,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030203,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030204,train,17,17,0,17,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030205,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030206,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030207,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030208,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030209,train,8,8,0,8,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030210,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030211,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016042408030212,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010101,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010102,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010103,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010104,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010105,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010106,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010107,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010108,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010109,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010110,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010111,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043004010112,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020301,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020302,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020303,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020304,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020305,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020306,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020307,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020308,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020309,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020310,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020311,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016043005020312,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030301,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030302,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030303,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030304,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030305,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030306,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030307,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030308,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030309,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030310,train,17,17,0,17,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030311,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016043008030312,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010201,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010202,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010203,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010204,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010205,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010206,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010207,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010208,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010209,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010210,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010211,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050104010212,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020401,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020402,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020403,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020404,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020405,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020406,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020407,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020408,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020409,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020410,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020411,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016050105020412,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030401,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030402,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030403,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030404,train,17,17,0,17,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030405,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030406,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030407,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030408,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030409,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030410,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030411,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016050108030412,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050704010301,train,12,12,0,7,0,0,1,5,0,missing_odds_runner,false,5,5
2016050804010407,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050804010408,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050804010409,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050804010410,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016050804010411,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050804010412,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020601,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020602,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020603,train,17,17,0,17,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020604,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020605,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020606,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020607,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020608,train,9,9,0,9,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020609,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020610,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020611,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016050805020612,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050808030601,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016050808030602,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016050808030603,train,17,17,0,8,0,0,1,9,0,missing_odds_runner,false,9,9
2016051405020701,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020702,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020703,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020704,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020705,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020706,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020707,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020708,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020709,train,8,8,0,8,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020710,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020711,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051405020712,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030701,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030702,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030703,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030704,train,18,18,0,18,0,0,2,0,0,missing_odds_runner,false,0,0
2016051408030705,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030706,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030707,train,9,9,0,9,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030708,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030709,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030710,train,9,9,0,9,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030711,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016051408030712,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010601,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010602,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010603,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010604,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010605,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010606,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010607,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010608,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010609,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010610,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010611,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051504010612,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020801,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020802,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020803,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020804,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020805,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020806,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020807,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020808,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020809,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020810,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020811,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016051505020812,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030801,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030802,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030803,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030804,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030805,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030806,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030807,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030808,train,17,17,0,17,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030809,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030810,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030811,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016051508030812,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010701,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010702,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010703,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010704,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010705,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010706,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010707,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010708,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010709,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010710,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010711,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052104010712,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020901,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020902,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020903,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020904,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020905,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020906,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020907,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020908,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020909,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016052105020910,train,16,16,0,15,0,0,1,1,0,missing_odds_runner,false,1,1
2016052208031002,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031003,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031004,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031005,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031006,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031007,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031008,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031009,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031010,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031011,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052208031012,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021101,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021102,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021103,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021104,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021105,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021106,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021107,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021108,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021109,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052805021110,train,13,13,0,5,0,0,1,8,0,missing_odds_runner,false,8,8
2016052905021206,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052905021207,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052905021208,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016052905021209,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052905021210,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052905021211,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052905021212,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031201,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031202,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031203,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031204,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031205,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031206,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031207,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031208,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031209,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031210,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031211,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016052908031212,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030101,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030102,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030103,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030104,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030105,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030106,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030107,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030108,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030109,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030110,train,9,9,0,9,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030111,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016060405030112,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030101,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030102,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030103,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030104,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030105,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030106,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030107,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030108,train,13,13,0,13,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030109,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030110,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030111,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016060409030112,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030201,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030202,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030203,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030204,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030205,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030206,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030207,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030208,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030209,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030210,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030211,train,12,12,0,12,0,0,1,0,0,missing_odds_runner,false,0,0
2016060505030212,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030201,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030202,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030203,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030204,train,11,11,0,11,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030205,train,10,10,0,10,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030206,train,18,18,0,18,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030207,train,8,8,0,8,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030208,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030209,train,14,14,0,14,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030210,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030211,train,8,8,0,8,0,0,1,0,0,missing_odds_runner,false,0,0
2016060509030212,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016061105030301,train,15,15,0,15,0,0,1,0,0,missing_odds_runner,false,0,0
2016061105030302,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
2016061105030303,train,16,16,0,16,0,0,1,0,0,missing_odds_runner,false,0,0
